id,recipeName,totalTimeInSeconds,course,cuisine,ingredients,link
1161,The Best Homemade Tacos,1800,Main Dishes,Mexican,"Cooking Oil,Garlic,Onion,Tomato,Chili,Beef,Salt,Tortilla,Cheese,Tomato,Tomato,Lettuce,Cream,Avocado",https://www.google.com/search?q=The+Best+Homemade+Tacos+site:yummly.com
1162,Burrito Casserole,2400,Main Dishes,Mexican,"Tortilla,Beans,Cooking Oil,Onion,Beef,Tomato,Chili,Cheddar Cheese",https://www.google.com/search?q=Burrito+Casserole+site:yummly.com
1163,Slow Cooker Chicken Tortilla Soup,3300,Soups,Southwestern,"Chicken,Onion,Garlic,Chili,Chili,Cumin,Paprika,Coriander,Chicken Stock,Tomato,Beans,Beans,Corn,Lime,Salt,Pepper,Tortilla,Cheddar Cheese,Cream",https://www.google.com/search?q=Slow+Cooker+Chicken+Tortilla+Soup+site:yummly.com
1164,Southwestern Black Bean Salad,1200,Salads,Southwestern,"Beans,Corn,Sweet Pepper,Tomato,Coriander,Onion,Cooking Oil,Paprika,Pepper,Lime,Salt",https://www.google.com/search?q=Southwestern+Black+Bean+Salad+site:yummly.com
1165,Pulled Pork Enchiladas with Red Chile Sauce,3000,Main Dishes,Southwestern,"Pork,Tortilla,Chili,Chili,Cream,Coriander",https://www.google.com/search?q=Pulled+Pork+Enchiladas+with+Red+Chile+Sauce+site:yummly.com
1166,Easy Southwestern Dressing for Taco Salad,300,Salads,Southwestern,"Cream,Tomato,Avocado,Coriander",https://www.google.com/search?q=Easy+Southwestern+Dressing+for+Taco+Salad+site:yummly.com
1167,Vegan Nacho Sauce,1200,Condiments and Sauces,Southwestern,"Water,Cashew nut,Sweet Pepper,Yeast,Starch,Lemon,Salt,Onion,Garlic,Cumin",https://www.google.com/search?q=Vegan+Nacho+Sauce+site:yummly.com
1168,Mexican Casserole,2700,Main Dishes,Mexican,"Chicken,Tomato,Cream Cheese,Chili,Beans,Tomato,Onion,Cheese,Tortilla",https://www.google.com/search?q=Mexican+Casserole+site:yummly.com
1169,Crazy Delicious Beef Enchiladas,9000,Main Dishes,Mexican,"Garlic,Chili,Cumin,Coriander,Paprika,Sugar,Salt,Beef,Beef,Cooking Oil,Onion,Tomato,Water,Cheese,Cheddar Cheese,Coriander,Chili,Tortilla",https://www.google.com/search?q=Crazy+Delicious+Beef+Enchiladas+site:yummly.com
1170,Southwestern Eggrolls,2700,Main Dishes,Southwestern,"Cooking Oil,Scallion,Garlic,Cumin,Chili,Chili,Beans,Chicken,Spinach,Coriander,Water,Salt,Pepper,Corn,Sweet Pepper,Chili,Tortilla",https://www.google.com/search?q=Southwestern+Eggrolls+site:yummly.com
1171,Spicy Chipotle Grilled Chicken,5400,Main Dishes,Southwestern,"Chili,Cooking Oil,Garlic,Onion,Coriander,Paprika,Cumin,Chili,Salt,Chicken,Cooking Oil",https://www.google.com/search?q=Spicy+Chipotle+Grilled+Chicken+site:yummly.com
1172,Chicken Enchilada Skillet,2100,Main Dishes,Mexican,"Cooking Oil,Onion,Garlic,Chili,Salt,Cumin,Sugar,Tomato,Water,Chicken,Beans,Tortilla,Chili,Cheddar Cheese,Scallion",https://www.google.com/search?q=Chicken+Enchilada+Skillet+site:yummly.com
1173,Southwest Chicken Chimichanga,2100,Main Dishes,Southwestern,"Chicken,Cream,Chili,Corn,Onion,Garlic,Mozzarella Cheese,Cheddar Cheese,Cumin,Chili,Pepper,Tortilla,Cooking Oil,Avocado",https://www.google.com/search?q=Southwest+Chicken+Chimichanga+site:yummly.com
1174,Spicy Queso Dip,1200,Appetizers,Southwestern,"Onion,Cooking Oil,Garlic,Cheese,Chili,Tomato,Chili,Coriander,Tortilla",https://www.google.com/search?q=Spicy+Queso+Dip+site:yummly.com
1175,Shrimp Fajitas,2100,Main Dishes,Mexican,"Chili,Sweet Pepper,Sweet Pepper,Onion,Onion,Shrimp,Lime,Cooking Oil,Garlic,Salt,Cumin,Chili,Chili,Avocado,Cream,Lime",https://www.google.com/search?q=Shrimp+Fajitas+site:yummly.com
1176,Southwestern Chopped Salad with Cilantro Lime Dressing,900,Salads,Southwestern,"Lettuce,Tomato,Corn,Beans,Coriander,Avocado,Tortilla,Coriander,Yogurt,Garlic,Lime,Salt,Cooking Oil,Vinegar",https://www.google.com/search?q=Southwestern+Chopped+Salad+with+Cilantro+Lime+Dressing+site:yummly.com
1177,Southwestern Chicken Salad,600,Salads,Southwestern,"Lettuce,Chicken,Sweet Pepper,Beans,Cream,Lime,Chili,Salt,Tortilla",https://www.google.com/search?q=Southwestern+Chicken+Salad+site:yummly.com
1178,Mexican Tortilla Rollups,900,Appetizers,Mexican,"Cream,Cream Cheese ,Chili,Olive,Cheddar Cheese,Garlic,Salt,Tortilla",https://www.google.com/search?q=Mexican+Tortilla+Rollups+site:yummly.com
1179,Creamy Turkey Enchiladas,3600,Main Dishes,Mexican,"Butter,Onion,Garlic,Flour,Milk,Chicken Stock,Chili,Chili,Cumin,Chili,Pepper,Salt,Tortilla,Chili,Turkey",https://www.google.com/search?q=Creamy+Turkey+Enchiladas+site:yummly.com
1180,Cheesy Enchiladas,2100,Main Dishes,Southwestern,"Chicken,Chili,Beans,Corn,Tomato,Tortilla,Cheddar Cheese",https://www.google.com/search?q=Cheesy+Enchiladas+site:yummly.com
1181,Chili Mac Casserole,1800,Main Dishes,Southwestern,"Beef,Onion,Tomato,Chili,Beans,Cheddar Cheese,Cheddar Cheese,Tortilla",https://www.google.com/search?q=Chili+Mac+Casserole+site:yummly.com
1182,Costa Vida Copycat Steak Tacos,1200,Main Dishes,Mexican,"Beef,Cooking Oil,Garlic,Chili,Salt,Cumin,Chili,Lime,Tortilla,Lettuce,Tomato,Lime",https://www.google.com/search?q=Costa+Vida+Copycat+Steak+Tacos+site:yummly.com
1183,Slow Cooker Southwestern Casserole,2400,Main Dishes,Southwestern,"Cheddar Cheese,Beef,Onion,Sweet Pepper,Corn,Beans,Tomato,Tomato,Water,Chili,Cumin,Coriander,Rice",https://www.google.com/search?q=Slow+Cooker+Southwestern+Casserole+site:yummly.com
1184,Enchilada Casserole,3300,Main Dishes,Mexican,"Meat,Cheddar Cheese,Chili,Onion,Garlic,Tortilla,Chili",https://www.google.com/search?q=Enchilada+Casserole+site:yummly.com
1185,Chicken Enchilada Recipe Easy Weeknight Meal,1800,Main Dishes,Mexican,"Chicken,Cheese,Tomato,Onion,Chili,Garlic,Salt,Pepper,Tortilla,Butter,Flour,Chicken Stock,Cream,Coriander",https://www.google.com/search?q=Chicken+Enchilada+Recipe+Easy+Weeknight+Meal+site:yummly.com
1186,Skinny Vegetarian Enchiladas,2400,Main Dishes,Mexican,"Corn,Cream Cheese,Yogurt,Cheese,Beans,Tomato,Coriander,Scallion,Chili,Cumin,Tortilla,Chili",https://www.google.com/search?q=Skinny+Vegetarian+Enchiladas+site:yummly.com
1187,Ground Turkey Enchiladas with Corn and Cilantro Topping,3900,Main Dishes,Mexican,"Corn,Chili,Coriander,Cream,Salt,Pepper,Turkey,Onion,Garlic,Cooking Oil,Tomato,Flour,Chili,Cumin,Oregano,Tortilla,Cheese,Olive",https://www.google.com/search?q=Ground+Turkey+Enchiladas+with+Corn+and+Cilantro+Topping+site:yummly.com
1188,Spanish Chicken with Chorizo and Potatoes,4800,Main Dishes,Spanish,"Cooking Oil,Chicken,Meat,Potato,Onion,Oregano,Orange,Salt",https://www.google.com/search?q=Spanish+Chicken+with+Chorizo+and+Potatoes+site:yummly.com
1189,Spanish Chicken with Chorizo and Potatoes,4800,Main Dishes,Spanish,"Cooking Oil,Chicken,Meat,Potato,Onion,Oregano,Orange,Salt",https://www.google.com/search?q=Spanish+Chicken+with+Chorizo+and+Potatoes+site:yummly.com
1190,Spanish Flan,4800,Desserts,Spanish,"Sugar,Egg,Milk,Milk,Vanilla",https://www.google.com/search?q=Spanish+Flan+site:yummly.com
1191,Spanish Omelette,4200,Breakfast and Brunch,Spanish,"Cooking Oil,Onion,Potato,Pepper,Egg,Parsley,Pepper,Salt",https://www.google.com/search?q=Spanish+Omelette+site:yummly.com
1192,Spanish Omelette With Chorizo And Sweet Potato,2400,Main Dishes,Spanish,"Cooking Oil,Meat,Onion,Sweet Potato,Egg,Parsley",https://www.google.com/search?q=Spanish+Omelette+With+Chorizo+And+Sweet+Potato+site:yummly.com
1193,Classic Spanish Sangria,1200,Beverages,Spanish,"Red Wine,Brandy,Orange,Lemon,Sugar,Apple",https://www.google.com/search?q=Classic+Spanish+Sangria+site:yummly.com
1194,Spanish Potato Omelet,2100,Breakfast and Brunch,Spanish,"Cooking Oil,Potato,Pepper,Salt,Onion,Egg,Tomato,Onion",https://www.google.com/search?q=Spanish+Potato+Omelet+site:yummly.com
1195,Spanish Chicken,5100,Main Dishes,Spanish,"Cooking Oil,Chicken,Meat,Potato,Onion,Oregano,Pepper,Salt,Orange,Basil",https://www.google.com/search?q=Spanish+Chicken+site:yummly.com
1196,Spanish Omelette,2700,Breakfast and Brunch,Spanish,"Potato,Onion,Egg,Parsley,Cooking Oil,Salt,Pepper",https://www.google.com/search?q=Spanish+Omelette+site:yummly.com
1197,Spanish Roasted Potatoes with Tomato Sauce,3900,Side Dishes,Spanish,"Potato,Cooking Oil,Salt,Onion,Garlic,White Wine,Tomato,Tomato,Pepper,Paprika,Sugar",https://www.google.com/search?q=Spanish+Roasted+Potatoes+with+Tomato+Sauce+site:yummly.com
1198,Potato Tortilla with Artichokes and Red Peppers,3600,Main Dishes,Spanish,"Cooking Oil,Onion,Potato,Artichoke,Pepper,Egg,Stock,Salt",https://www.google.com/search?q=Potato+Tortilla+with+Artichokes+and+Red+Peppers+site:yummly.com
1199,Spanish Chicken with Chorizo and Potatoes,4800,Main Dishes,Spanish,"Cooking Oil,Chicken,Meat,Potato,Onion,Oregano,Orange,Salt",https://www.google.com/search?q=Spanish+Chicken+with+Chorizo+and+Potatoes+site:yummly.com
1200,SPANISH CHICKEN WITH CHORIZO AND POTATOES,5400,Main Dishes,Spanish,"Cooking Oil,Chicken,Ham,Potato,Onion,Oregano,Orange",https://www.google.com/search?q=SPANISH+CHICKEN+WITH+CHORIZO+AND+POTATOES+site:yummly.com
1201,Orange Flan,32400,Desserts,Spanish,"Orange,Sugar,Egg,Egg",https://www.google.com/search?q=Orange+Flan+site:yummly.com
1202,Spanish Shrimp,900,Main Dishes,Spanish,"Shrimp,Cooking Oil,Garlic,Parsley,Paprika,Cumin,Nutmeg,Chili,Chili,Onion,Garlic,Sugar,Salt,Pepper",https://www.google.com/search?q=Spanish+Shrimp+site:yummly.com
1203,Spanish Spaghetti with Shrimp and Chorizo,1200,Main Dishes,Spanish,"Shrimp,Meat,Pasta,Cooking Oil,Onion,Garlic,Sherry,Tomato,Pepper,Salt,Parsley",https://www.google.com/search?q=Spanish+Spaghetti+with+Shrimp+and+Chorizo+site:yummly.com
1204,Real Spanish Gazpacho,600,Soups,Spanish,"Tomato,Garlic,Cucumber,Sweet Pepper,Onion,Vinegar,Vinegar,Cooking Oil,Cumin,Pepper,Salt,Bread",https://www.google.com/search?q=Real+Spanish+Gazpacho+site:yummly.com
1205,Spanish Skillet Creamer Potatoes,2700,Side Dishes,Spanish,"Potato,Cooking Oil,Onion,Sweet Pepper,Garlic,Salt,Cumin,Paprika,Olive",https://www.google.com/search?q=Spanish+Skillet+Creamer+Potatoes+site:yummly.com
1206,Potato and Kale Spanish Tortilla,4800,Breakfast and Brunch,Spanish,"Potato,Cooking Oil,Onion,Salt,Kale,Egg",https://www.google.com/search?q=Potato+and+Kale+Spanish+Tortilla+site:yummly.com
1207,Spanish Shrimp,900,Main Dishes,Spanish,"Shrimp,Cooking Oil,Garlic,Parsley,Paprika,Cumin,Nutmeg,Chili,Chili,Onion,Garlic,Sugar,Salt,Pepper",https://www.google.com/search?q=Spanish+Shrimp+site:yummly.com
1208,Classic Shrimp al Ajillo,1500,Main Dishes,Spanish,"Cooking Oil,Garlic,White Wine,Paprika,Lemon,Salt,Pepper,Shrimp,Parsley",https://www.google.com/search?q=Classic+Shrimp+al+Ajillo+site:yummly.com
1209,Mango Gazpacho,2100,Soups,Spanish,"Mango,Cucumber,Onion,Garlic,Cooking Oil,Vinegar,Tarragon,Sugar,Salt,Pepper,Chive",https://www.google.com/search?q=Mango+Gazpacho+site:yummly.com
1210,Halibut Veracruz,2700,Main Dishes,Spanish,"Cooking Oil,Onion,Garlic,Tomato,Chili,White Wine,Cooking Oil,Fish,Salt,Olive,Avocado,Lime,Parsley",https://www.google.com/search?q=Halibut+Veracruz+site:yummly.com
1211,Spanish Pizza with Chorizo and Manchego,2100,Main Dishes,Spanish,"Sourdough,Tomato,Cheese,Onion,Chili,Olive,Meat",https://www.google.com/search?q=Spanish+Pizza+with+Chorizo+and+Manchego+site:yummly.com
1212,Spanish Shrimp with Garlic Bread Sauce,1800,Main Dishes,Spanish,"Cooking Oil,Garlic,Bread,Parsley,Almond,Broth,Bay,Shrimp,Bread",https://www.google.com/search?q=Spanish+Shrimp+with+Garlic+Bread+Sauce+site:yummly.com
1213,Spanish Skillet Creamer Potatoes,2700,Side Dishes,Spanish,"Potato,Cooking Oil,Onion,Sweet Pepper,Garlic,Salt,Cumin,Paprika,Olive",https://www.google.com/search?q=Spanish+Skillet+Creamer+Potatoes+site:yummly.com
1214,Spanish Garlic Soup,2100,Soups,Spanish,"Cooking Oil,Garlic,Chicken Stock,Carrot,Sweet Pepper,Salt,Pepper",https://www.google.com/search?q=Spanish+Garlic+Soup+site:yummly.com
1215,Spanish Chicken Stew,5400,Main Dishes,Spanish,"Cooking Oil,Chicken,Ham,Potato,Onion,Tomato,Olive,Oregano,Orange",https://www.google.com/search?q=Spanish+Chicken+Stew+site:yummly.com
1216,Spanish Romesco Sauce,1800,Condiments and Sauces,Spanish,"Cooking Oil,Bread,Almond,Garlic,Tomato,Sweet Pepper,Salt,Paprika,Vinegar",https://www.google.com/search?q=Spanish+Romesco+Sauce+site:yummly.com
1217,Spanish Quinoa Pilaf with Chorizo and Kidney Beans,2700,Main Dishes,Spanish,"Meat,Onion,Sweet Pepper,Garlic,Cumin,Pepper,Paprika,Salt,Quinoa,Tomato,Beans,Water",https://www.google.com/search?q=Spanish+Quinoa+Pilaf+with+Chorizo+and+Kidney+Beans+site:yummly.com
1218,Dates with Bacon,1500,Appetizers,Spanish,"Bacon,Dates",https://www.google.com/search?q=Dates+with+Bacon+site:yummly.com
1219,Spanish Fried Cod with Eintopf,3000,Main Dishes,Spanish,"Codfish,Flour,Salt,Pepper,Cooking Oil,Potato,Onion,Chickpea,Broth,Turmeric,Sweet Pepper,Sweet Pepper,Ham",https://www.google.com/search?q=Spanish+Fried+Cod+with+Eintopf+site:yummly.com
1220,Spanish Meatballs Appetizer,2700,Appetizers,Spanish,"Cooking Oil,Pepper,Onion,Garlic,Pepper,Wine,Tomato,Olive,Chicken,Bread,Egg,Paprika,Vinegar,Thyme,Pepper,Salt",https://www.google.com/search?q=Spanish+Meatballs+Appetizer+site:yummly.com
1221,Almond Leche Flan,32700,Desserts,Spanish,"Sugar,Water,Milk,Milk,Egg,Almond",https://www.google.com/search?q=Almond+Leche+Flan+site:yummly.com
1222,Spanish Style Chorizo and Chickpeas,3600,Main Dishes,Spanish,"Ham,Onion,Garlic,Chili,Red Wine,Thyme,Paprika,Salt,Tomato,Chickpea",https://www.google.com/search?q=Spanish+Style+Chorizo+and+Chickpeas+site:yummly.com
1223,Chicken Picadillo,1800,Main Dishes,Spanish,"Chicken,Cooking Oil,Onion,Cumin,Salt,Cinnamon,Garlic,Tomato,Raisin,Almond,Coriander,Coriander",https://www.google.com/search?q=Chicken+Picadillo+site:yummly.com
1224,Quick and Fresh Gazpacho,900,Soups,Spanish,"Tomato,Onion,Cucumber,Sweet Pepper,Water,Vinegar,Cooking Oil,Pepper,Salt",https://www.google.com/search?q=Quick+and+Fresh+Gazpacho+site:yummly.com
1225,Spanish Omelet,2100,Breakfast and Brunch,Spanish,"Potato,Cooking Oil,Onion,Salt,Pepper,Egg,Rosemary",https://www.google.com/search?q=Spanish+Omelet+site:yummly.com
1226,Gazpacho Chicken Salad,1200,Salads,Spanish,"Chicken,Cooking Oil,Pepper,Salt,Garlic,Lime,Salt,Pepper,Tomato,Cucumber,Onion,Chili,Pepper,Parsley",https://www.google.com/search?q=Gazpacho+Chicken+Salad+site:yummly.com
1227,Shrimp Pil Pil,900,Main Dishes,Spanish,"Butter,Cooking Oil,Garlic,Pepper,Shrimp,White Wine,Salt,Pepper,Paprika",https://www.google.com/search?q=Shrimp+Pil+Pil+site:yummly.com
1228,Swedish Pancakes,1500,Breakfast and Brunch,Swedish,"Egg,Sugar,Salt,Milk,Flour,Butter",https://www.google.com/search?q=Swedish+Pancakes+site:yummly.com
1229,Swedish Pancakes,1500,Breakfast and Brunch,Swedish,"Egg,Milk,Flour,Sugar,Salt,Butter,Butter",https://www.google.com/search?q=Swedish+Pancakes+site:yummly.com
1230,Simple Swedish Pancakes,1500,Breakfast and Brunch,Swedish,"Egg,Milk,Flour,Salt,Butter",https://www.google.com/search?q=Simple+Swedish+Pancakes+site:yummly.com
1231,Easy Swedish Apple Pie,3900,Desserts,Swedish,"Apple,Sugar,Flour,Cinnamon,Butter,Egg",https://www.google.com/search?q=Easy+Swedish+Apple+Pie+site:yummly.com
1232,Swedish Raspberry Kiss Cookies,2100,Desserts,Swedish,"Butter,Sugar,Starch,Flour,Baking powder",https://www.google.com/search?q=Swedish+Raspberry+Kiss+Cookies+site:yummly.com
1233,Swedish Heirloom Cookies,2100,Desserts,Swedish,"Sugar,Butter,Vanilla,Flour,Salt,Nuts",https://www.google.com/search?q=Swedish+Heirloom+Cookies+site:yummly.com
1234,Creamy Horseradish Sauce,1200,Condiments and Sauces,Swedish,"Cream,Horseradish,Lemon",https://www.google.com/search?q=Creamy+Horseradish+Sauce+site:yummly.com
1235,Chocolate Bombs,4800,Desserts,Swedish,"Butter,Sugar,Oats,Cocoa,Vanilla,Coffee,Sugar",https://www.google.com/search?q=Chocolate+Bombs+site:yummly.com
1236,Swedish Coconut Cookies,2700,Desserts,Swedish,"Flour,Sugar,Butter,Baking powder,Baking Soda,Vanilla,Coconut",https://www.google.com/search?q=Swedish+Coconut+Cookies+site:yummly.com
1237,Swedish Cured Pork Loin,4500,Main Dishes,Swedish,"Pork,Sugar,Salt,Cumin,Cardamom",https://www.google.com/search?q=Swedish+Cured+Pork+Loin+site:yummly.com
1238,Caramelized Lemon Tart,6300,Desserts,Swedish,"Sugar,Lemon,Egg,Lemon,Butter,Meat",https://www.google.com/search?q=Caramelized+Lemon+Tart+site:yummly.com
1239,Swedish Pancakes,1500,Breakfast and Brunch,Swedish,"Egg,Milk,Flour,Sugar,Salt,Butter",https://www.google.com/search?q=Swedish+Pancakes+site:yummly.com
1240,Swedish Cream with Summer Berries,900,Desserts,Swedish,"Cream,Sugar,Yogurt,Vanilla,Brandy,Cream,Strawberry",https://www.google.com/search?q=Swedish+Cream+with+Summer+Berries+site:yummly.com
1241,Swedish Cinnamon Rolls,4500,Breads,Swedish,"Yeast,Water,Sugar,Milk,Butter,Vanilla,Egg,Egg,Cardamom,Salt,Flour,Cooking Oil,Sugar,Milk,Cinnamon",https://www.google.com/search?q=Swedish+Cinnamon+Rolls+site:yummly.com
1242,Swedish Nuts II,2700,Desserts,Swedish,"Egg,Sugar,Salt,Vanilla,Pecans,Butter",https://www.google.com/search?q=Swedish+Nuts+II+site:yummly.com
1243,Swedish Christmas Porridge,3000,Breakfast and Brunch,Swedish,"Rice,Butter,Water,Milk,Salt,Sugar",https://www.google.com/search?q=Swedish+Christmas+Porridge+site:yummly.com
1244,Norwegian Gravlax,3600,Appetizers,Swedish,"Salmon,Salt,Sugar,Pepper,Dill,Egg,Cooking Oil,Vinegar,Pepper,Mustard,Dill",https://www.google.com/search?q=Norwegian+Gravlax+site:yummly.com
1245,Swedish Nut Bars,4500,Desserts,Swedish,"Egg,Sugar,Almond,Almond",https://www.google.com/search?q=Swedish+Nut+Bars+site:yummly.com
1246,Swedish Apricot and Almond Cake,3000,Desserts,Swedish,"Butter,Sugar,Egg,Flour,Baking powder,Milk,Almond,Apricot,Almond",https://www.google.com/search?q=Swedish+Apricot+and+Almond+Cake+site:yummly.com
1247,Creamy Horseradish Sauce,3900,Condiments and Sauces,Swedish,"Cream,Mayonnaise,Horseradish,Basil,Lemon,Soya sauce",https://www.google.com/search?q=Creamy+Horseradish+Sauce+site:yummly.com
1248,Swedish Butter Hearts,1500,Desserts,Swedish,"Butter,Cream,Flour,Egg,Sugar",https://www.google.com/search?q=Swedish+Butter+Hearts+site:yummly.com
1249,Swedish Brownies,1500,Desserts,Swedish,"Egg,Sugar,Flour,Cooking Oil,Almond,Salt",https://www.google.com/search?q=Swedish+Brownies+site:yummly.com
1250,Brown Swedish Cookies,1500,Desserts,Swedish,"Butter,Sugar,Honey,Flour,Baking Soda",https://www.google.com/search?q=Brown+Swedish+Cookies+site:yummly.com
1251,Creamy Horseradish Sauce,2100,Condiments and Sauces,Swedish,"Horseradish,Cream,Salt,Pepper",https://www.google.com/search?q=Creamy+Horseradish+Sauce+site:yummly.com
1252,Swedish Cabbage and Cranberry Salad,300,Salads,Swedish,"Cabbage,Cranberry,Lemon,Salt",https://www.google.com/search?q=Swedish+Cabbage+and+Cranberry+Salad+site:yummly.com
1253,Swedish Chocolate Balls II,900,Desserts,Swedish,"Butter,Sugar,Oats,Cocoa,Coffee,Sugar,Coconut",https://www.google.com/search?q=Swedish+Chocolate+Balls+II+site:yummly.com
1254,Swedish Pancakes,1800,Breakfast and Brunch,Swedish,"Milk,Butter,Egg,Sugar,Salt,Flour",https://www.google.com/search?q=Swedish+Pancakes+site:yummly.com
1255,Swedish Brownies,2700,Desserts,Swedish,"Egg,Sugar,Flour,Salt,Butter,Almond",https://www.google.com/search?q=Swedish+Brownies+site:yummly.com
1256,Swedish Potatoes II,2100,Side Dishes,Swedish,"Potato,Onion,Butter,Milk,Salt,Pepper,Parsley",https://www.google.com/search?q=Swedish+Potatoes+II+site:yummly.com
1257,Swedish Scones,1800,Breads,Swedish,"Flour,Baking powder,Sugar,Salt,Butter,Milk",https://www.google.com/search?q=Swedish+Scones+site:yummly.com
1258,Swedish Nut Cake,1500,Desserts,Swedish,"Flour,Sugar,Baking Soda,Pecans,Pineapple,Egg,Vanilla",https://www.google.com/search?q=Swedish+Nut+Cake+site:yummly.com
1259,Swedish Spritz,1200,Desserts,Swedish,"Butter,Sugar,Egg,Flour,Vanilla",https://www.google.com/search?q=Swedish+Spritz+site:yummly.com
1260,Scandinavian Apple Cake,2400,Desserts,Swedish,"Butter,Bread,Sugar,Cinnamon,Apple",https://www.google.com/search?q=Scandinavian+Apple+Cake+site:yummly.com
1261,Mustard Dill Sauce II,120,Condiments and Sauces,Swedish,"Mustard,Sugar,Vinegar,Salt,Pepper,Cooking Oil,Dill",https://www.google.com/search?q=Mustard+Dill+Sauce+II+site:yummly.com
1262,Swedish Pork Chops,2400,Main Dishes,Swedish,"Pork,Salt,Pepper,Ginger,Flour,Cooking Oil",https://www.google.com/search?q=Swedish+Pork+Chops+site:yummly.com
1263,Swedish Meatballs Soup,3300,Soups,Swedish,"Beef,Cooking Oil,Spinach,Broth,Chicken Stock,Egg",https://www.google.com/search?q=Swedish+Meatballs+Soup+site:yummly.com
1264,Swedish Tosca Apples or Pears,2100,Desserts,Swedish,"Apple,Butter,Sugar,Flour,Cream,Almond",https://www.google.com/search?q=Swedish+Tosca+Apples+or+Pears+site:yummly.com
1265,Swedish Cream,11100,Desserts,Swedish,"Sugar,Gelatin,Cream,Cream,Vanilla",https://www.google.com/search?q=Swedish+Cream+site:yummly.com
1266,Swedish Pancakes,1200,Breakfast and Brunch,Swedish,"Egg,Flour,Sugar,Milk",https://www.google.com/search?q=Swedish+Pancakes+site:yummly.com
1267,Swedish Flat Bread,8700,Breads,Swedish,"Flour,Sugar,Baking Soda,Salt,Cream",https://www.google.com/search?q=Swedish+Flat+Bread+site:yummly.com
1268,Swedish Baked Apples With Almond Paste Filling,3600,Desserts,Swedish,"Apple,Almond,Butter,Bread",https://www.google.com/search?q=Swedish+Baked+Apples+With+Almond+Paste+Filling+site:yummly.com
