Ingredient1,Ingredient2,Number of Shared Flavor Compounds
White Pepper,Cheese,6
White Pepper,Coconut,5
White Pepper,Cranberry,7
White Pepper,Olive,4
White Pepper,Sugar,0
White Pepper,Green Tea,0
White Pepper,Beef,1
White Pepper,Chili,3
White Pepper,Hummus,0
White Pepper,Curry,5
White Pepper,Sweet Potato,3
White Pepper,Cocoa,8
White Pepper,Peas,3
White Pepper,Ricotta Cheese,6
White Pepper,Honey,4
White Pepper,Nutmeg,9
White Pepper,Coriander,7
White Pepper,Sage,8
White Pepper,Bay,10
White Pepper,Flour,0
White Pepper,Sourdough,3
White Pepper,Grape,7
White Pepper,Cheddar Cheese,9
White Pepper,Ham,0
White Pepper,Oats,5
White Pepper,Rum,8
White Pepper,Butter,7
White Pepper,Codfish,0
White Pepper,Cherry,4
White Pepper,Chickpea,3
White Pepper,Pumpkin,3
White Pepper,Kale,3
White Pepper,Pecans,5
White Pepper,Parsnip,7
Tamarind,Sweet Pepper,118
Tamarind,Tuna,5
Tamarind,Apple,122
Tamarind,Chive,96
Tamarind,Dates,95
Tamarind,Potato,126
Tamarind,Agave,93
Tamarind,Blue Cheese,38
Tamarind,Sesame,103
Tamarind,Broccoli,99
Tamarind,Lemon Grass,6
Tamarind,Arugula,100
Tamarind,Chocolate,6
Tamarind,Walnut,101
Tamarind,Beer,68
Tamarind,Peanut Butter,3
Tamarind,Green zucchini,96
Tamarind,Lemon,113
Tamarind,Salmon,2
Tamarind,Eggplant,98
Tamarind,Meat,18
Tamarind,Apriplums,6
Tamarind,Nuts,5
Tamarind,Capers,94
Tamarind,Strawberry,110
Tamarind,Anchovy,3
Tamarind,Cream,5
Tamarind,Yogurt,13
Tamarind,Paprika,118
Tamarind,Mozzarella Cheese,35
Tamarind,Cinnamon,118
Tamarind,Ginger,123
Tamarind,Avocado,108
Tamarind,Sherry,45
Tamarind,Mustard,95
Tamarind,Raspberry,100
Tamarind,Pistachio,96
Tamarind,Tomatillo,93
Tamarind,Sardine,4
Tamarind,Beetroot,98
Tamarind,Pear,104
Tamarind,Whisky,35
Tamarind,Grapefruit,108
Tamarind,Syrup,4
Tamarind,Pasta,95
Tamarind,Egg,25
Tamarind,Fennel,106
Tamarind,Carrot,114
Tamarind,Oregano,113
Tamarind,Peanut,115
Tamarind,Apricot,120
Tamarind,Salt,4
Tamarind,Water,4
Tamarind,Soya sauce,9
Tamarind,Horseradish,96
Tamarind,Black Tea,11
Tamarind,Radish,98
Tamarind,Turkey,6
Tamarind,Bread,104
Tamarind,Star Anise,107
Tamarind,Lamb,6
Tamarind,Currant,13
Tamarind,Cooking Oil,4
Tamarind,Coffee,60
Tamarind,Brandy,15
Tamarind,Shrimp,25
Tamarind,Blueberry,111
Tamarind,Spinach,99
Tamarind,Swordfish,3
Tamarind,Pepper,112
Tamarind,Celery,118
Tamarind,Cardamom,119
Tamarind,Onion,99
Tamarind,Rice,122
Tamarind,Lobster,5
Tamarind,Noodles,95
Tamarind,Cumin,106
Tamarind,Corn,123
Tamarind,Tea,142
Tamarind,White Wine,51
Tamarind,Wine,51
Tamarind,Mint,106
Tamarind,Turmeric,101
Tamarind,Tarragon,101
Tamarind,Thyme,107
Tamarind,Tofu,8
Tamarind,Liquor,7
Tamarind,Couscous,2
Tamarind,Cauliflower,101
Tamarind,Basil,117
Tamarind,Vinegar,21
Tamarind,Cucumber,100
Tamarind,Almond,103
Tamarind,Goat Cheese,35
Tamarind,Tortilla,4
Tamarind,Lentils,96
Tamarind,Garlic,97
Tamarind,Beans,120
Tamarind,Parmesan Cheese,44
Tamarind,Tomato,137
Tamarind,Turnip,95
Tamarind,Scallion,93
Tamarind,Fish,12
Tamarind,Asparagus,106
Tamarind,Butternut Squash,93
Tamarind,Cashew nut,97
Tamarind,Mushroom,119
Tamarind,Pineapple,111
Tamarind,Pork,32
Tamarind,Bacon,32
Tamarind,Mango,127
Tamarind,Red Wine,45
Tamarind,Parsley,109
Tamarind,Quinoa,94
Tamarind,Orange,121
Tamarind,Vanilla,109
Tamarind,Ice,4
Tamarind,Miso,7
Tamarind,Milk,41
Tamarind,Chicken,30
Tamarind,Raisin,13
Tamarind,Apple Cider Vinegar,2
Tamarind,Dill,117
Tamarind,Lime,113
Tamarind,Clove,112
Tamarind,Ketchup,5
Tamarind,Cognac,15
Tamarind,Rosemary,118
Tamarind,Lettuce,102
Tamarind,Cream Cheese,35
Tamarind,Artichoke,96
Tamarind,Cabbage,102
Tamarind,Plantains,97
Tamarind,Bok choy,95
Tamarind,Gelatin,3
Tamarind,Cheese,39
Tamarind,Coconut,109
Tamarind,Cranberry,116
Tamarind,Olive,105
Tamarind,Sugar,5
Tamarind,Green Tea,7
Tamarind,Beef,23
Tamarind,Chili,92
Tamarind,Hummus,3
Tamarind,Curry,5
Tamarind,Sweet Potato,100
Tamarind,Cocoa,123
Tamarind,Peas,109
Tamarind,Ricotta Cheese,15
Tamarind,Honey,19
Tamarind,Nutmeg,114
Tamarind,Coriander,115
Tamarind,Sage,106
Tamarind,Bay,114
Tamarind,Flour,3
Tamarind,Sourdough,92
Tamarind,Grape,123
Tamarind,Cheddar Cheese,42
Tamarind,Ham,0
Tamarind,Oats,115
Tamarind,Rum,53
Tamarind,Butter,45
Tamarind,Codfish,5
Tamarind,Cherry,97
Tamarind,Chickpea,96
Tamarind,Pumpkin,96
Tamarind,Kale,95
Tamarind,Pecans,107
Tamarind,Parsnip,101
Redskin Onion,Sweet Pepper,95
Redskin Onion,Tuna,5
Redskin Onion,Apple,95
Redskin Onion,Chive,98
Redskin Onion,Dates,95
Redskin Onion,Potato,96
Redskin Onion,Agave,93
Redskin Onion,Blue Cheese,20
Redskin Onion,Sesame,95
Redskin Onion,Broccoli,96
Redskin Onion,Lemon Grass,93
Redskin Onion,Arugula,93
Redskin Onion,Chocolate,5
Redskin Onion,Walnut,95
Redskin Onion,Beer,39
Redskin Onion,Peanut Butter,2
Redskin Onion,Green zucchini,95
Redskin Onion,Lemon,95
Redskin Onion,Salmon,1
Redskin Onion,Eggplant,95
Redskin Onion,Meat,10
Redskin Onion,Apriplums,3
Redskin Onion,Nuts,2
Redskin Onion,Capers,93
Redskin Onion,Strawberry,96
Redskin Onion,Anchovy,3
Redskin Onion,Cream,5
Redskin Onion,Yogurt,10
Redskin Onion,Paprika,95
Redskin Onion,Mozzarella Cheese,19
Redskin Onion,Cinnamon,94
Redskin Onion,Ginger,95
Redskin Onion,Avocado,95
Redskin Onion,Sherry,23
Redskin Onion,Mustard,95
Redskin Onion,Raspberry,93
Redskin Onion,Pistachio,95
Redskin Onion,Tomatillo,93
Redskin Onion,Sardine,4
Redskin Onion,Beetroot,95
Redskin Onion,Pear,95
Redskin Onion,Whisky,13
Redskin Onion,Grapefruit,95
Redskin Onion,Syrup,4
Redskin Onion,Pasta,95
Redskin Onion,Egg,16
Redskin Onion,Fennel,95
Redskin Onion,Carrot,95
Redskin Onion,Oregano,94
Redskin Onion,Peanut,97
Redskin Onion,Apricot,95
Redskin Onion,Salt,4
Redskin Onion,Water,4
Redskin Onion,Soya sauce,9
Redskin Onion,Horseradish,95
Redskin Onion,Black Tea,5
Redskin Onion,Radish,96
Redskin Onion,Turkey,6
Redskin Onion,Bread,96
Redskin Onion,Star Anise,92
Redskin Onion,Lamb,0
Redskin Onion,Currant,3
Redskin Onion,Cooking Oil,4
Redskin Onion,Coffee,31
Redskin Onion,Brandy,7
Redskin Onion,Shrimp,14
Redskin Onion,Blueberry,93
Redskin Onion,Spinach,95
Redskin Onion,Swordfish,3
Redskin Onion,Pepper,95
Redskin Onion,Celery,95
Redskin Onion,Cardamom,94
Redskin Onion,Onion,95
Redskin Onion,Rice,96
Redskin Onion,Lobster,5
Redskin Onion,Noodles,95
Redskin Onion,Cumin,93
Redskin Onion,Corn,95
Redskin Onion,Tea,95
Redskin Onion,White Wine,23
Redskin Onion,Wine,30
Redskin Onion,Mint,92
Redskin Onion,Turmeric,93
Redskin Onion,Tarragon,93
Redskin Onion,Thyme,93
Redskin Onion,Tofu,8
Redskin Onion,Liquor,7
Redskin Onion,Couscous,2
Redskin Onion,Cauliflower,96
Redskin Onion,Basil,94
Redskin Onion,Vinegar,17
Redskin Onion,Cucumber,95
Redskin Onion,Almond,95
Redskin Onion,Goat Cheese,19
Redskin Onion,Tortilla,4
Redskin Onion,Lentils,95
Redskin Onion,Garlic,98
Redskin Onion,Beans,95
Redskin Onion,Parmesan Cheese,20
Redskin Onion,Tomato,96
Redskin Onion,Turnip,95
Redskin Onion,Scallion,93
Redskin Onion,Fish,6
Redskin Onion,Asparagus,95
Redskin Onion,Butternut Squash,93
Redskin Onion,Cashew nut,95
Redskin Onion,Mushroom,96
Redskin Onion,Pineapple,96
Redskin Onion,Pork,13
Redskin Onion,Bacon,13
Redskin Onion,Mango,96
Redskin Onion,Red Wine,20
Redskin Onion,Parsley,96
Redskin Onion,Quinoa,94
Redskin Onion,Orange,95
Redskin Onion,Vanilla,93
Redskin Onion,Ice,4
Redskin Onion,Miso,7
Redskin Onion,Milk,22
Redskin Onion,Chicken,14
Redskin Onion,Raisin,4
Redskin Onion,Apple Cider Vinegar,1
Redskin Onion,Dill,95
Redskin Onion,Lime,95
Redskin Onion,Clove,94
Redskin Onion,Ketchup,5
Redskin Onion,Cognac,7
Redskin Onion,Rosemary,94
Redskin Onion,Lettuce,95
Redskin Onion,Cream Cheese,19
Redskin Onion,Artichoke,95
Redskin Onion,Cabbage,97
Redskin Onion,Plantains,95
Redskin Onion,Bok choy,95
Redskin Onion,Gelatin,3
Redskin Onion,Cheese,23
Redskin Onion,Coconut,95
Redskin Onion,Cranberry,95
Redskin Onion,Olive,95
Redskin Onion,Sugar,5
Redskin Onion,Green Tea,3
Redskin Onion,Beef,11
Redskin Onion,Chili,92
Redskin Onion,Hummus,3
Redskin Onion,Curry,0
Redskin Onion,Sweet Potato,95
Redskin Onion,Cocoa,94
Redskin Onion,Peas,96
Redskin Onion,Ricotta Cheese,9
Redskin Onion,Honey,14
Redskin Onion,Nutmeg,95
Redskin Onion,Coriander,95
Redskin Onion,Sage,93
Redskin Onion,Bay,94
Redskin Onion,Flour,3
Redskin Onion,Sourdough,92
Redskin Onion,Grape,95
Redskin Onion,Cheddar Cheese,22
Redskin Onion,Ham,0
Redskin Onion,Oats,96
Redskin Onion,Rum,19
Redskin Onion,Butter,22
Redskin Onion,Codfish,5
Redskin Onion,Cherry,93
Redskin Onion,Chickpea,95
Redskin Onion,Pumpkin,95
Redskin Onion,Kale,95
Redskin Onion,Pecans,96
Redskin Onion,Parsnip,95
Kumquat,Sweet Pepper,98
Kumquat,Tuna,5
Kumquat,Apple,102
Kumquat,Chive,95
Kumquat,Dates,95
Kumquat,Potato,100
Kumquat,Agave,93
Kumquat,Blue Cheese,27
Kumquat,Sesame,98
Kumquat,Broccoli,96
Kumquat,Lemon Grass,94
Kumquat,Arugula,96
Kumquat,Chocolate,5
Kumquat,Walnut,95
Kumquat,Beer,47
Kumquat,Peanut Butter,1
Kumquat,Green zucchini,95
Kumquat,Lemon,104
Kumquat,Salmon,1
Kumquat,Eggplant,96
Kumquat,Meat,13
Kumquat,Apriplums,5
Kumquat,Nuts,3
Kumquat,Capers,93
Kumquat,Strawberry,102
Kumquat,Anchovy,3
Kumquat,Cream,5
Kumquat,Yogurt,9
Kumquat,Paprika,98
Kumquat,Mozzarella Cheese,25
Kumquat,Cinnamon,98
Kumquat,Ginger,103
Kumquat,Avocado,97
Kumquat,Sherry,28
Kumquat,Mustard,95
Kumquat,Raspberry,93
Kumquat,Pistachio,95
Kumquat,Tomatillo,93
Kumquat,Sardine,4
Kumquat,Beetroot,95
Kumquat,Pear,97
Kumquat,Whisky,16
Kumquat,Grapefruit,100
Kumquat,Syrup,4
Kumquat,Pasta,95
Kumquat,Egg,17
Kumquat,Fennel,97
Kumquat,Carrot,97
Kumquat,Oregano,99
Kumquat,Peanut,96
Kumquat,Apricot,99
Kumquat,Salt,4
Kumquat,Water,4
Kumquat,Soya sauce,9
Kumquat,Horseradish,95
Kumquat,Black Tea,7
Kumquat,Radish,95
Kumquat,Turkey,6
Kumquat,Bread,97
Kumquat,Star Anise,93
Kumquat,Lamb,0
Kumquat,Currant,6
Kumquat,Cooking Oil,4
Kumquat,Coffee,33
Kumquat,Brandy,8
Kumquat,Shrimp,16
Kumquat,Blueberry,94
Kumquat,Spinach,98
Kumquat,Swordfish,3
Kumquat,Pepper,97
Kumquat,Celery,101
Kumquat,Cardamom,99
Kumquat,Onion,92
Kumquat,Rice,100
Kumquat,Lobster,5
Kumquat,Noodles,95
Kumquat,Cumin,94
Kumquat,Corn,99
Kumquat,Tea,102
Kumquat,White Wine,29
Kumquat,Wine,36
Kumquat,Mint,96
Kumquat,Turmeric,94
Kumquat,Tarragon,94
Kumquat,Thyme,100
Kumquat,Tofu,8
Kumquat,Liquor,7
Kumquat,Couscous,2
Kumquat,Cauliflower,96
Kumquat,Basil,98
Kumquat,Vinegar,17
Kumquat,Cucumber,98
Kumquat,Almond,95
Kumquat,Goat Cheese,25
Kumquat,Tortilla,4
Kumquat,Lentils,95
Kumquat,Garlic,96
Kumquat,Beans,98
Kumquat,Parmesan Cheese,27
Kumquat,Tomato,101
Kumquat,Turnip,95
Kumquat,Scallion,93
Kumquat,Fish,7
Kumquat,Asparagus,99
Kumquat,Butternut Squash,93
Kumquat,Cashew nut,96
Kumquat,Mushroom,100
Kumquat,Pineapple,99
Kumquat,Pork,14
Kumquat,Bacon,14
Kumquat,Mango,101
Kumquat,Red Wine,25
Kumquat,Parsley,97
Kumquat,Quinoa,94
Kumquat,Orange,104
Kumquat,Vanilla,96
Kumquat,Ice,4
Kumquat,Miso,7
Kumquat,Milk,25
Kumquat,Chicken,16
Kumquat,Raisin,7
Kumquat,Apple Cider Vinegar,1
Kumquat,Dill,100
Kumquat,Lime,99
Kumquat,Clove,96
Kumquat,Ketchup,5
Kumquat,Cognac,8
Kumquat,Rosemary,97
Kumquat,Lettuce,97
Kumquat,Cream Cheese,25
Kumquat,Artichoke,96
Kumquat,Cabbage,96
Kumquat,Plantains,95
Kumquat,Bok choy,95
Kumquat,Gelatin,3
Kumquat,Cheese,29
Kumquat,Coconut,101
Kumquat,Cranberry,98
Kumquat,Olive,98
Kumquat,Sugar,5
Kumquat,Green Tea,3
Kumquat,Beef,13
Kumquat,Chili,92
Kumquat,Hummus,3
Kumquat,Curry,2
Kumquat,Sweet Potato,96
Kumquat,Cocoa,97
Kumquat,Peas,97
Kumquat,Ricotta Cheese,12
Kumquat,Honey,16
Kumquat,Nutmeg,96
Kumquat,Coriander,101
Kumquat,Sage,97
Kumquat,Bay,97
Kumquat,Flour,3
Kumquat,Sourdough,92
Kumquat,Grape,100
Kumquat,Cheddar Cheese,28
Kumquat,Ham,0
Kumquat,Oats,98
Kumquat,Rum,26
Kumquat,Butter,26
Kumquat,Codfish,5
Kumquat,Cherry,94
Kumquat,Chickpea,95
Kumquat,Pumpkin,96
Kumquat,Kale,95
Kumquat,Pecans,97
Kumquat,Parsnip,95
Pollock,Sweet Pepper,3
Pollock,Tuna,3
Pollock,Apple,3
Pollock,Chive,3
Pollock,Dates,3
Pollock,Potato,3
Pollock,Agave,1
Pollock,Blue Cheese,1
Pollock,Sesame,3
Pollock,Broccoli,3
Pollock,Lemon Grass,0
Pollock,Arugula,1
Pollock,Chocolate,3
Pollock,Walnut,3
Pollock,Beer,3
Pollock,Peanut Butter,0
Pollock,Green zucchini,3
Pollock,Lemon,3
Pollock,Salmon,0
Pollock,Eggplant,3
Pollock,Meat,1
Pollock,Apriplums,0
Pollock,Nuts,0
Pollock,Capers,1
Pollock,Strawberry,3
Pollock,Anchovy,3
Pollock,Cream,3
Pollock,Yogurt,3
Pollock,Paprika,3
Pollock,Mozzarella Cheese,1
Pollock,Cinnamon,3
Pollock,Ginger,3
Pollock,Avocado,3
Pollock,Sherry,3
Pollock,Mustard,3
Pollock,Raspberry,1
Pollock,Pistachio,3
Pollock,Tomatillo,1
Pollock,Sardine,3
Pollock,Beetroot,3
Pollock,Pear,3
Pollock,Whisky,3
Pollock,Grapefruit,3
Pollock,Syrup,3
Pollock,Pasta,3
Pollock,Egg,3
Pollock,Fennel,3
Pollock,Carrot,3
Pollock,Oregano,2
Pollock,Peanut,3
Pollock,Apricot,3
Pollock,Salt,3
Pollock,Water,3
Pollock,Soya sauce,3
Pollock,Horseradish,3
Pollock,Black Tea,0
Pollock,Radish,3
Pollock,Turkey,3
Pollock,Bread,3
Pollock,Star Anise,1
Pollock,Lamb,0
Pollock,Currant,0
Pollock,Cooking Oil,2
Pollock,Coffee,3
Pollock,Brandy,1
Pollock,Shrimp,3
Pollock,Blueberry,1
Pollock,Spinach,3
Pollock,Swordfish,2
Pollock,Pepper,3
Pollock,Celery,3
Pollock,Cardamom,2
Pollock,Onion,1
Pollock,Rice,3
Pollock,Lobster,3
Pollock,Noodles,3
Pollock,Cumin,1
Pollock,Corn,3
Pollock,Tea,3
Pollock,White Wine,1
Pollock,Wine,3
Pollock,Mint,1
Pollock,Turmeric,1
Pollock,Tarragon,1
Pollock,Thyme,1
Pollock,Tofu,3
Pollock,Liquor,3
Pollock,Couscous,1
Pollock,Cauliflower,3
Pollock,Basil,2
Pollock,Vinegar,3
Pollock,Cucumber,3
Pollock,Almond,3
Pollock,Goat Cheese,1
Pollock,Tortilla,2
Pollock,Lentils,3
Pollock,Garlic,3
Pollock,Beans,2
Pollock,Parmesan Cheese,1
Pollock,Tomato,3
Pollock,Turnip,3
Pollock,Scallion,1
Pollock,Fish,1
Pollock,Asparagus,3
Pollock,Butternut Squash,1
Pollock,Cashew nut,3
Pollock,Mushroom,3
Pollock,Pineapple,3
Pollock,Pork,3
Pollock,Bacon,3
Pollock,Mango,3
Pollock,Red Wine,1
Pollock,Parsley,3
Pollock,Quinoa,2
Pollock,Orange,3
Pollock,Vanilla,1
Pollock,Ice,3
Pollock,Miso,3
Pollock,Milk,3
Pollock,Chicken,3
Pollock,Raisin,0
Pollock,Apple Cider Vinegar,0
Pollock,Dill,3
Pollock,Lime,3
Pollock,Clove,2
Pollock,Ketchup,3
Pollock,Cognac,1
Pollock,Rosemary,2
Pollock,Lettuce,3
Pollock,Cream Cheese,1
Pollock,Artichoke,3
Pollock,Cabbage,3
Pollock,Plantains,3
Pollock,Bok choy,3
Pollock,Gelatin,3
Pollock,Cheese,3
Pollock,Coconut,3
Pollock,Cranberry,3
Pollock,Olive,3
Pollock,Sugar,3
Pollock,Green Tea,0
Pollock,Beef,3
Pollock,Chili,1
Pollock,Hummus,2
Pollock,Curry,0
Pollock,Sweet Potato,3
Pollock,Cocoa,2
Pollock,Peas,3
Pollock,Ricotta Cheese,0
Pollock,Honey,3
Pollock,Nutmeg,3
Pollock,Coriander,3
Pollock,Sage,1
Pollock,Bay,2
Pollock,Flour,2
Pollock,Sourdough,1
Pollock,Grape,3
Pollock,Cheddar Cheese,1
Pollock,Ham,0
Pollock,Oats,3
Pollock,Rum,3
Pollock,Butter,3
Pollock,Codfish,3
Pollock,Cherry,1
Pollock,Chickpea,3
Pollock,Pumpkin,3
Pollock,Kale,3
Pollock,Pecans,3
Pollock,Parsnip,3
Red Rice,Sweet Pepper,92
Red Rice,Tuna,2
Red Rice,Apple,92
Red Rice,Chive,92
Red Rice,Dates,92
Red Rice,Potato,92
Red Rice,Agave,92
Red Rice,Blue Cheese,18
Red Rice,Sesame,92
Red Rice,Broccoli,92
Red Rice,Lemon Grass,92
Red Rice,Arugula,92
Red Rice,Chocolate,2
Red Rice,Walnut,92
Red Rice,Beer,35
Red Rice,Peanut Butter,1
Red Rice,Green zucchini,92
Red Rice,Lemon,92
Red Rice,Salmon,0
Red Rice,Eggplant,92
Red Rice,Meat,8
Red Rice,Apriplums,3
Red Rice,Nuts,2
Red Rice,Capers,92
Red Rice,Strawberry,92
Red Rice,Anchovy,1
Red Rice,Cream,2
Red Rice,Yogurt,6
Red Rice,Paprika,92
Red Rice,Mozzarella Cheese,17
Red Rice,Cinnamon,92
Red Rice,Ginger,92
Red Rice,Avocado,92
Red Rice,Sherry,20
Red Rice,Mustard,92
Red Rice,Raspberry,92
Red Rice,Pistachio,92
Red Rice,Tomatillo,92
Red Rice,Sardine,1
Red Rice,Beetroot,92
Red Rice,Pear,92
Red Rice,Whisky,10
Red Rice,Grapefruit,92
Red Rice,Syrup,1
Red Rice,Pasta,92
Red Rice,Egg,12
Red Rice,Fennel,92
Red Rice,Carrot,92
Red Rice,Oregano,92
Red Rice,Peanut,92
Red Rice,Apricot,92
Red Rice,Salt,1
Red Rice,Water,1
Red Rice,Soya sauce,6
Red Rice,Horseradish,92
Red Rice,Black Tea,5
Red Rice,Radish,92
Red Rice,Turkey,3
Red Rice,Bread,92
Red Rice,Star Anise,92
Red Rice,Lamb,0
Red Rice,Currant,3
Red Rice,Cooking Oil,2
Red Rice,Coffee,27
Red Rice,Brandy,6
Red Rice,Shrimp,10
Red Rice,Blueberry,92
Red Rice,Spinach,92
Red Rice,Swordfish,1
Red Rice,Pepper,92
Red Rice,Celery,92
Red Rice,Cardamom,92
Red Rice,Onion,92
Red Rice,Rice,92
Red Rice,Lobster,2
Red Rice,Noodles,92
Red Rice,Cumin,92
Red Rice,Corn,92
Red Rice,Tea,92
Red Rice,White Wine,21
Red Rice,Wine,26
Red Rice,Mint,92
Red Rice,Turmeric,92
Red Rice,Tarragon,92
Red Rice,Thyme,92
Red Rice,Tofu,5
Red Rice,Liquor,4
Red Rice,Couscous,1
Red Rice,Cauliflower,92
Red Rice,Basil,92
Red Rice,Vinegar,14
Red Rice,Cucumber,92
Red Rice,Almond,92
Red Rice,Goat Cheese,17
Red Rice,Tortilla,2
Red Rice,Lentils,92
Red Rice,Garlic,92
Red Rice,Beans,92
Red Rice,Parmesan Cheese,18
Red Rice,Tomato,92
Red Rice,Turnip,92
Red Rice,Scallion,92
Red Rice,Fish,4
Red Rice,Asparagus,92
Red Rice,Butternut Squash,92
Red Rice,Cashew nut,92
Red Rice,Mushroom,92
Red Rice,Pineapple,92
Red Rice,Pork,10
Red Rice,Bacon,10
Red Rice,Mango,92
Red Rice,Red Wine,18
Red Rice,Parsley,92
Red Rice,Quinoa,92
Red Rice,Orange,92
Red Rice,Vanilla,92
Red Rice,Ice,1
Red Rice,Miso,4
Red Rice,Milk,18
Red Rice,Chicken,11
Red Rice,Raisin,4
Red Rice,Apple Cider Vinegar,1
Red Rice,Dill,92
Red Rice,Lime,92
Red Rice,Clove,92
Red Rice,Ketchup,2
Red Rice,Cognac,6
Red Rice,Rosemary,92
Red Rice,Lettuce,92
Red Rice,Cream Cheese,17
Red Rice,Artichoke,92
Red Rice,Cabbage,92
Red Rice,Plantains,92
Red Rice,Bok choy,92
Red Rice,Gelatin,1
Red Rice,Cheese,19
Red Rice,Coconut,92
Red Rice,Cranberry,92
Red Rice,Olive,92
Red Rice,Sugar,2
Red Rice,Green Tea,3
Red Rice,Beef,8
Red Rice,Chili,92
Red Rice,Hummus,1
Red Rice,Curry,0
Red Rice,Sweet Potato,92
Red Rice,Cocoa,92
Red Rice,Peas,92
Red Rice,Ricotta Cheese,9
Red Rice,Honey,11
Red Rice,Nutmeg,92
Red Rice,Coriander,92
Red Rice,Sage,92
Red Rice,Bay,92
Red Rice,Flour,1
Red Rice,Sourdough,92
Red Rice,Grape,92
Red Rice,Cheddar Cheese,20
Red Rice,Ham,0
Red Rice,Oats,92
Red Rice,Rum,16
Red Rice,Butter,19
Red Rice,Codfish,2
Red Rice,Cherry,92
Red Rice,Chickpea,92
Red Rice,Pumpkin,92
Red Rice,Kale,92
Red Rice,Pecans,92
Red Rice,Parsnip,92
Snapper,Sweet Pepper,2
Snapper,Tuna,2
Snapper,Apple,2
Snapper,Chive,2
Snapper,Dates,2
Snapper,Potato,2
Snapper,Agave,2
Snapper,Blue Cheese,0
Snapper,Sesame,2
Snapper,Broccoli,2
Snapper,Lemon Grass,0
Snapper,Arugula,2
Snapper,Chocolate,2
Snapper,Walnut,2
Snapper,Beer,2
Snapper,Peanut Butter,0
Snapper,Green zucchini,2
Snapper,Lemon,2
Snapper,Salmon,1
Snapper,Eggplant,2
Snapper,Meat,0
Snapper,Apriplums,0
Snapper,Nuts,0
Snapper,Capers,2
Snapper,Strawberry,2
Snapper,Anchovy,1
Snapper,Cream,2
Snapper,Yogurt,2
Snapper,Paprika,2
Snapper,Mozzarella Cheese,0
Snapper,Cinnamon,1
Snapper,Ginger,2
Snapper,Avocado,2
Snapper,Sherry,1
Snapper,Mustard,2
Snapper,Raspberry,2
Snapper,Pistachio,2
Snapper,Tomatillo,2
Snapper,Sardine,2
Snapper,Beetroot,2
Snapper,Pear,2
Snapper,Whisky,2
Snapper,Grapefruit,2
Snapper,Syrup,2
Snapper,Pasta,2
Snapper,Egg,2
Snapper,Fennel,2
Snapper,Carrot,2
Snapper,Oregano,2
Snapper,Peanut,2
Snapper,Apricot,2
Snapper,Salt,2
Snapper,Water,2
Snapper,Soya sauce,2
Snapper,Horseradish,2
Snapper,Black Tea,0
Snapper,Radish,2
Snapper,Turkey,2
Snapper,Bread,2
Snapper,Star Anise,1
Snapper,Lamb,0
Snapper,Currant,0
Snapper,Cooking Oil,2
Snapper,Coffee,2
Snapper,Brandy,0
Snapper,Shrimp,2
Snapper,Blueberry,2
Snapper,Spinach,2
Snapper,Swordfish,2
Snapper,Pepper,2
Snapper,Celery,2
Snapper,Cardamom,2
Snapper,Onion,1
Snapper,Rice,2
Snapper,Lobster,2
Snapper,Noodles,2
Snapper,Cumin,2
Snapper,Corn,2
Snapper,Tea,2
Snapper,White Wine,0
Snapper,Wine,2
Snapper,Mint,1
Snapper,Turmeric,2
Snapper,Tarragon,2
Snapper,Thyme,2
Snapper,Tofu,2
Snapper,Liquor,2
Snapper,Couscous,2
Snapper,Cauliflower,2
Snapper,Basil,2
Snapper,Vinegar,2
Snapper,Cucumber,2
Snapper,Almond,2
Snapper,Goat Cheese,0
Snapper,Tortilla,2
Snapper,Lentils,2
Snapper,Garlic,2
Snapper,Beans,2
Snapper,Parmesan Cheese,0
Snapper,Tomato,2
Snapper,Turnip,2
Snapper,Scallion,2
Snapper,Fish,0
Snapper,Asparagus,2
Snapper,Butternut Squash,2
Snapper,Cashew nut,2
Snapper,Mushroom,2
Snapper,Pineapple,2
Snapper,Pork,2
Snapper,Bacon,2
Snapper,Mango,2
Snapper,Red Wine,0
Snapper,Parsley,2
Snapper,Quinoa,2
Snapper,Orange,2
Snapper,Vanilla,2
Snapper,Ice,2
Snapper,Miso,2
Snapper,Milk,2
Snapper,Chicken,2
Snapper,Raisin,0
Snapper,Apple Cider Vinegar,0
Snapper,Dill,2
Snapper,Lime,2
Snapper,Clove,2
Snapper,Ketchup,2
Snapper,Cognac,0
Snapper,Rosemary,2
Snapper,Lettuce,2
Snapper,Cream Cheese,0
Snapper,Artichoke,2
Snapper,Cabbage,2
Snapper,Plantains,2
Snapper,Bok choy,2
Snapper,Gelatin,1
Snapper,Cheese,2
Snapper,Coconut,2
Snapper,Cranberry,2
Snapper,Olive,2
Snapper,Sugar,2
Snapper,Green Tea,0
Snapper,Beef,2
Snapper,Chili,1
Snapper,Hummus,2
Snapper,Curry,0
Snapper,Sweet Potato,2
Snapper,Cocoa,1
Snapper,Peas,2
Snapper,Ricotta Cheese,0
Snapper,Honey,2
Snapper,Nutmeg,2
Snapper,Coriander,2
Snapper,Sage,2
Snapper,Bay,2
Snapper,Flour,2
Snapper,Sourdough,1
Snapper,Grape,2
Snapper,Cheddar Cheese,0
Snapper,Ham,0
Snapper,Oats,2
Snapper,Rum,2
Snapper,Butter,2
Snapper,Codfish,2
Snapper,Cherry,2
Snapper,Chickpea,2
